Name,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi,US dollar,Turkish lira,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Euro,Russian ruble,US dollar,South African rand,Chinese renmimbi,Canadian dollar,Australian dollar
30/06/2016,1276.4,1136.5,"1,34,360.6",900.1,1645.6,1236.8,85902,8415.9,1276.4,3717.8,4787,"1,70,21,990.8",4688.2,45049.9,"2,85,07,707.8",11334.4,"14,92,031.5",1136.5,83006.2,1276.4,19205,8415.9,1645.6,1724.1
29/07/2016,1337.3,1209.3,"1,39,231.4",1017.7,1744,1313.8,89877.3,8930.7,1337.3,3965.7,5015.9,"1,75,44,112.5",4912,46861.2,"2,98,26,101.4",11875.4,"15,26,940.6",1209.3,86139,1337.3,19263.9,8930.7,1744,1776.3
31/08/2016,1341.1,1196.4,"1,35,684.0",1023.7,1742.4,1301.4,89730,8915.2,1341.1,3969.9,5029.5,"1,76,42,273.2",4925.9,46564.5,"2,99,07,924.1",11908.8,"14,89,208.1",1196.4,87039.4,1341.1,18404.6,8915.2,1742.4,1756.8
30/09/2016,1326,1182.7,"1,35,052.2",1009,1736.8,1291.2,88533.3,8848.2,1326,3936.6,4974,"1,73,83,691.4",4870.6,46054.4,"2,95,78,932.9",11775.1,"14,69,783.8",1182.7,85411.1,1326,18619.5,8848.2,1736.8,1747.1
31/10/2016,1266.6,1149.6,"1,31,597.3",1027.5,1677,1251.1,84510,8522.2,1266.6,3898.4,4750.9,"1,64,88,162.9",4652.1,44413,"2,82,61,576.5",11247.1,"14,26,572.7",1149.6,79305.1,1266.6,17638.6,8522.2,1677,1663.6
30/11/2016,1236,1145.8,"1,34,025.8",994.3,1661.8,1231.8,83514.2,8453.2,1236,4073.7,4635.7,"1,64,48,377.1",4539.8,43668.3,"2,77,61,234.0",19718.5,"14,37,096.6",1145.8,79738.8,1236,17260.6,8453.2,1661.8,1642.4
30/12/2016,1151.4,1091,"1,33,445.3",920.4,1532.8,1173.4,78132.7,7964.7,1151.4,4025,4319,"1,54,27,672.5",4229,41174.3,"2,61,51,795.9",21296.9,"13,58,291.5",1091,71528,1151.4,15933.1,7964.7,1532.8,1562.4
31/01/2017,1192.6,1121.4,"1,36,947.6",965.9,1572.7,1201.5,81224.6,8220.5,1192.6,4484.2,4473,"1,59,34,077.8",4380.5,42275.5,"2,69,48,229.9",22296.4,"14,05,710.7",1121.4,71311.7,1192.6,16169.9,8220.5,1572.7,1596.4
28/02/2017,1234.4,1159.6,"1,39,441.2",988.3,1617.8,1236,82740.7,8484.7,1234.4,4522.6,4629.3,"1,64,63,344.6",4533.6,43216.7,"2,80,47,662.7",20924.5,"14,11,229.5",1159.6,72110.9,1234.4,16280,8484.7,1617.8,1610.7
31/03/2017,1231.1,1151.4,"1,38,965.8",996.9,1648.2,1232.8,81075.7,8490.4,1231.1,4516.6,4616.9,"1,64,26,150.3",4521.6,42938.9,"2,80,60,966.3",21824.1,"13,95,591.4",1151.4,71252.4,1231.1,15899.5,8490.4,1648.2,1615.4
28/04/2017,1265.6,1180.4,"1,39,555.3",1000.6,1702.1,1266.1,81675.7,8722.5,1265.6,4620.7,4746.6,"1,68,39,451.7",4648.6,43629.6,"2,87,41,714.2",22906.4,"14,33,982.0",1180.4,71586.6,1265.6,17033.1,8722.5,1702.1,1681.8
31/05/2017,1245,1125.8,"1,39,723.8",962.7,1693.1,1227.7,80241.9,8575.5,1245,4438.2,4669.3,"1,65,85,301.7",4572.9,42929.4,"2,82,75,892.5",22509,"14,01,543.3",1125.8,71069.6,1245,16500.4,8575.5,1693.1,1675
30/06/2017,1260.3,1121.6,"1,39,736.3",983.6,1675.9,1219.6,81223,8578.9,1260.3,4435.4,4726.6,"1,67,69,419.4",4628.9,42856.1,"2,86,25,165.0",22818.5,"14,25,215.8",1121.6,73114.1,1260.3,16244.3,8578.9,1675.9,1667
31/07/2017,1236.2,1073.1,"1,39,004.6",951.4,1569.9,1187.5,79679.7,8372.6,1236.2,4404,4636.1,"1,64,98,615.7",4540.6,41708.4,"2,81,03,753.5",22137.9,"14,00,565.7",1073.1,73853,1236.2,16262.8,8372.6,1569.9,1585.6
31/08/2017,1282.3,1086.2,"1,40,818.2",990,1617.4,1238.1,82041.5,8556.6,1282.3,4497.5,4809,"1,71,10,593.5",4710,42655.7,"2,91,47,266.2",22764,"14,51,962.7",1086.2,76263.7,1282.3,16975.7,8556.6,1617.4,1620.6
29/09/2017,1315,1103.8,"1,45,598.1",987.4,1615.3,1265.5,84755.7,8635.6,1315,4568.1,4931.5,"1,74,95,918.4",4829.9,43593.5,"2,98,87,654.7",23210.5,"14,89,706.7",1103.8,75804.6,1315,17311.3,8635.6,1615.3,1649.6
31/10/2017,1279.5,1088.4,"1,44,452.2",969.6,1612.5,1256.5,83256.2,8476.1,1279.5,4709.2,4798.6,"1,73,08,279.4",4699.6,42531.1,"2,90,73,121.8",22576.8,"14,50,701.0",1088.4,73861.7,1279.5,17540.3,8476.1,1612.5,1643.3
30/11/2017,1282.3,1092.1,"1,44,623.3",970.1,1637.4,1271.3,83181.1,8491.1,1282.3,4992.2,4809.1,"1,73,46,326.6",4709.7,42202,"2,91,27,995.2",22654.3,"14,14,057.6",1092.1,75639.3,1282.3,18038,8491.1,1637.4,1682.4
29/12/2017,1261.3,1067.2,"1,42,487.9",941.5,1613.1,1246.5,81106.3,8327.3,1261.3,4849,4730.1,"1,70,99,335.5",4632.4,41160.3,"2,86,47,272.9",22471.3,"13,70,803.5",1067.2,74066.7,1261.3,16648.8,8327.3,1613.1,1653.5
31/01/2018,1331.7,1090.9,"1,47,562.7",962.9,1654.4,1278.2,84741.3,8560.8,1331.7,5018.9,4994.1,"1,78,16,013.5",4891.1,42483.1,"3,02,42,286.0",23571.5,"14,20,270.6",1090.9,75425.5,1331.7,16246.6,8560.8,1654.4,1673.1
28/02/2018,1331.5,1078.9,"1,43,632.4",953.8,1676.1,1245.5,85757.5,8416.2,1331.5,5040.6,4993.6,"1,81,10,545.3",4890.7,41916.2,"3,02,51,241.7",23527.9,"14,38,444.7",1078.9,75680.1,1331.5,15745.8,8416.2,1676.1,1692.1
30/03/2018,1324.7,1074.2,"1,40,479.8",948.3,1713.9,1255.7,86188.7,8374.1,1324.7,5155.3,4967.9,"1,82,27,154.4",4865.5,41426.1,"3,01,71,633.9",23354,"14,20,211.7",1074.2,75762.6,1324.7,15704,8374.1,1713.9,1707.5
30/04/2018,1334.7,1087.9,"1,43,804.7",947.8,1698.3,1293.5,87713.1,8409,1334.7,5432.1,5005.6,"1,84,34,117.1",4902.6,41792,"3,04,10,090.8",23607.2,"14,26,348.8",1087.9,81615.5,1334.7,16175.1,8409,1698.3,1736.6
31/05/2018,1303,1103.4,"1,42,979.7",968.2,1677.2,1299.4,88017,8303.6,1303,5784.2,4886.7,"1,82,95,000.1",4786.2,41649.3,"2,96,84,275.3",23226.4,"14,03,524.9",1103.4,81306.5,1303,16375.6,8303.6,1677.2,1732.2
29/06/2018,1281.6,1097.4,"1,41,048.6",964.4,1682.1,1268.7,86888.1,8281.9,1281.6,5930.9,4806.2,"1,79,49,788.6",4707.4,41617.5,"2,92,85,598.6",22909.9,"14,01,489.8",1097.4,80500,1281.6,17068.5,8281.9,1682.1,1709.8
31/07/2018,1238.5,1059.9,"1,38,042.3",940.5,1626.5,1231.9,85122.9,8316.9,1238.5,5904.3,4644.9,"1,78,44,905.5",4549.3,41220.7,"2,86,10,042.2",22162.6,"13,90,875.6",1059.9,77750.2,1238.5,16580,8316.9,1626.5,1673.3
31/08/2018,1201.3,1040.5,"1,33,344.5",932.7,1566.4,1187.2,83631.9,8229,1201.3,7121.7,4505.2,"1,74,91,184.3",4412.4,39705.1,"2,79,82,692.4",21489.5,"13,47,358.1",1040.5,79743.4,1201.3,16915.9,8229,1566.4,1639.3
